Evaluating: 2 1 2 1 1 4 2 0 3 
MWFT(norm) MWFT LB
34.0962 883.352 25.9076
28.2632 732.232 25.9076
27.8092 714.499 25.6929
27.8092 714.499 25.6929
33.6595 864.811 25.6929
32.2132 827.65 25.6929
27.1549 676.634 24.9176
27.1549 676.634 24.9176
35.0094 872.35 24.9176
28.7424 716.191 24.9176
26.7509 698.967 26.1287
26.7509 698.967 26.1287
32.0873 838.398 26.1287
29.5355 771.724 26.1287
27.3673 715.24 26.1349
27.3673 715.24 26.1349
33.5815 877.648 26.1349
27.3694 715.295 26.1349
27.8091 707.696 25.4484
27.8091 707.696 25.4484
32.169 818.65 25.4484
28.5318 726.089 25.4484
26.4575 689.24 26.0508
26.4575 689.24 26.0508
34.7871 906.232 26.0508
29.5742 770.432 26.0508
26.4087 692.84 26.2353
26.4087 692.84 26.2353
33.1988 870.98 26.2353
26.8249 703.76 26.2353
27.4368 708.019 25.8055
27.4368 708.019 25.8055
33.5536 865.867 25.8055
27.9158 720.381 25.8055
27.1472 687.111 25.3106
27.1472 687.111 25.3106
37.4854 948.777 25.3106
26.8711 680.125 25.3106
26.9285 682.807 25.3563
26.9285 682.807 25.3563
33.0502 838.032 25.3563
27.3454 693.378 25.3563
26.6145 675.169 25.3685
26.6145 675.169 25.3685
33.3018 844.817 25.3685
27.4797 697.119 25.3685
27.1696 705.781 25.9769
27.1696 705.781 25.9769
32.7293 850.206 25.9769
27.2498 707.867 25.9769
27.5301 680.743 24.7273
27.5301 680.743 24.7273
36.2057 895.267 24.7273
29.4351 727.849 24.7273
26.7845 698.852 26.0917
26.7845 698.852 26.0917
28.838 752.432 26.0917
28.8682 753.218 26.0917
27.7633 695.83 25.0629
27.7633 695.83 25.0629
33.7866 846.79 25.0629
27.604 691.836 25.0629
27.2911 682.35 25.0026
27.2911 682.35 25.0026
35.3371 883.519 25.0026
28.2068 705.243 25.0026
27.4417 689.958 25.1427
27.4417 689.958 25.1427
33.4242 840.372 25.1427
28.4214 714.59 25.1427
27.3909 696.215 25.4177
27.3909 696.215 25.4177
33.0826 840.884 25.4177
29.0501 738.387 25.4177
27.6219 704.345 25.4995
27.6219 704.345 25.4995
34.6758 884.217 25.4995
31.8674 812.602 25.4995
27.0711 700.378 25.8718
27.0711 700.378 25.8718
33.5896 869.023 25.8718
26.8604 694.926 25.8718
27.5736 702.707 25.4848
27.5736 702.707 25.4848
39.3118 1001.85 25.4848
30.9677 789.206 25.4848
26.313 692.224 26.3073
26.313 692.224 26.3073
36.1143 950.07 26.3073
29.2929 770.617 26.3073
27.6296 691.835 25.0397
27.6296 691.835 25.0397
32.283 808.355 25.0397
28.3249 709.247 25.0397
27.1724 686.903 25.2795
27.1724 686.903 25.2795
35.9704 909.314 25.2795
26.4275 668.072 25.2795
27.0549 696.812 25.7555
27.0549 696.812 25.7555
36.0127 927.525 25.7555
28.2792 728.345 25.7555
27.6222 724.887 26.2429
27.6222 724.887 26.2429
30.8078 808.487 26.2429
27.7366 727.89 26.2429
27.4667 683.071 24.8691
27.4667 683.071 24.8691
37.359 929.083 24.8691
30.6267 761.658 24.8691
28.3062 703.587 24.8563
28.3062 703.587 24.8563
35.1906 874.709 24.8563
27.599 686.008 24.8563
28.1597 710.007 25.2136
28.1597 710.007 25.2136
32.0148 807.209 25.2136
27.4818 692.914 25.2136
27.9667 694.266 24.8247
27.9667 694.266 24.8247
34.8419 864.94 24.8247
27.0488 671.477 24.8247
27.0495 684.734 25.3142
27.0495 684.734 25.3142
29.8241 754.973 25.3142
26.3455 666.915 25.3142
28.0353 699.631 24.9553
28.0353 699.631 24.9553
32.9954 823.411 24.9553
28.4172 709.16 24.9553
27.7323 703.604 25.3712
27.7323 703.604 25.3712
36.6524 929.915 25.3712
27.4842 697.309 25.3712
27.9166 732.822 26.2503
27.9166 732.822 26.2503
34.3573 901.892 26.2503
27.4013 719.293 26.2503
27.3782 661.612 24.1657
27.3782 661.612 24.1657
37.2935 901.224 24.1657
27.2214 657.823 24.1657
27.7376 684.174 24.666
27.7376 684.174 24.666
34.5772 852.881 24.666
29.0562 716.699 24.666
27.3204 697.115 25.5163
27.3204 697.115 25.5163
33.734 860.768 25.5163
27.466 700.832 25.5163
27.4154 692.234 25.2498
27.4154 692.234 25.2498
33.1858 837.934 25.2498
27.6763 698.82 25.2498
26.5698 704.757 26.5247
26.5698 704.757 26.5247
30.8768 818.997 26.5247
28.5743 757.925 26.5247
27.7359 695.533 25.077
27.7359 695.533 25.077
35.3134 885.555 25.077
27.7141 694.988 25.077
27.0251 687.004 25.421
27.0251 687.004 25.421
31.8622 809.969 25.421
27.518 699.535 25.421
27.3304 679.582 24.8654
27.3304 679.582 24.8654
34.034 846.269 24.8654
27.5451 684.92 24.8654
27.6108 723.326 26.1972
27.6108 723.326 26.1972
31.5559 826.676 26.1972
28.8737 756.411 26.1972
27.053 685.273 25.3308
27.053 685.273 25.3308
38.4807 974.747 25.3308
29.5305 748.032 25.3308
26.3491 708.182 26.8769
26.3491 708.182 26.8769
33.7831 907.983 26.8769
26.3586 708.436 26.8769
27.1354 712.964 26.2743
27.1354 712.964 26.2743
35.8617 942.242 26.2743
27.5695 724.372 26.2743
27.6274 680.376 24.6269
27.6274 680.376 24.6269
36.9158 909.12 24.6269
31.6944 780.534 24.6269
26.8801 686.048 25.5225
26.8801 686.048 25.5225
37.9561 968.737 25.5225
27.7392 707.976 25.5225
27.082 699.73 25.8375
27.082 699.73 25.8375
33.2141 858.169 25.8375
26.3951 681.981 25.8375
27.2233 682.686 25.0773
27.2233 682.686 25.0773
33.0823 829.613 25.0773
28.4715 713.986 25.0773
27.2912 699.945 25.6473
27.2912 699.945 25.6473
33.2005 851.501 25.6473
27.0981 694.992 25.6473
27.3415 677.998 24.7975
27.3415 677.998 24.7975
34.7936 862.792 24.7975
27.6932 686.721 24.7975
27.7556 691.462 24.9125
27.7556 691.462 24.9125
34.1453 850.647 24.9125
27.0152 673.016 24.9125
27.4821 678.026 24.6715
27.4821 678.026 24.6715
34.2841 845.841 24.6715
26.871 662.949 24.6715
26.4281 694.64 26.2841
26.4281 694.64 26.2841
34.0311 894.478 26.2841
26.7726 703.694 26.2841
26.8912 686.257 25.5198
26.8912 686.257 25.5198
35.292 900.645 25.5198
29.7474 759.149 25.5198
27.0556 710.03 26.2434
27.0556 710.03 26.2434
29.1519 765.043 26.2434
27.7452 728.127 26.2434
27.9547 664.607 23.7745
27.9547 664.607 23.7745
53.843 1280.09 23.7745
32.3091 768.131 23.7745
27.0898 703.908 25.9842
27.0898 703.908 25.9842
34.087 885.724 25.9842
27.5112 714.857 25.9842
27.9116 705.447 25.2743
27.9116 705.447 25.2743
34.7985 879.508 25.2743
27.2252 688.099 25.2743
27.4408 702.672 25.6068
27.4408 702.672 25.6068
32.5301 832.993 25.6068
28.1404 720.588 25.6068
26.975 708.844 26.2778
26.975 708.844 26.2778
30.3732 798.14 26.2778
26.637 699.963 26.2778
27.2416 696.606 25.5714
27.2416 696.606 25.5714
37.0474 947.354 25.5714
26.8655 686.989 25.5714
27.5703 723.611 26.246
27.5703 723.611 26.246
37.6779 988.896 26.246
28.1837 739.71 26.246
27.3751 689.218 25.1768
27.3751 689.218 25.1768
36.0805 908.393 25.1768
27.6132 695.213 25.1768
27.4573 704.56 25.6603
27.4573 704.56 25.6603
35.541 911.99 25.6603
27.2094 698.199 25.6603
27.1685 708.2 26.067
27.1685 708.2 26.067
33.602 875.902 26.067
26.9163 701.627 26.067
27.0549 694.932 25.686
27.0549 694.932 25.686
34.5166 886.594 25.686
28.1755 723.716 25.686
26.754 685.063 25.606
26.754 685.063 25.606
34.6368 886.91 25.606
26.7911 686.013 25.606
27.7531 701.83 25.2883
27.7531 701.83 25.2883
34.5214 872.986 25.2883
30.1086 761.395 25.2883
28.2939 685.483 24.2273
28.2939 685.483 24.2273
35.5467 861.199 24.2273
27.632 669.449 24.2273
27.3163 732.106 26.8011
27.3163 732.106 26.8011
32.0975 860.247 26.8011
28.4088 761.386 26.8011
27.8593 705.011 25.3061
27.8593 705.011 25.3061
35.2486 892.005 25.3061
27.6788 700.441 25.3061
27.7688 690.283 24.8583
27.7688 690.283 24.8583
36.6119 910.107 24.8583
30.3351 754.078 24.8583
27.4663 683.691 24.892
27.4663 683.691 24.892
33.0557 822.821 24.892
28.0695 698.706 24.892
Evaluating: 0 1 1 0 0 3 1 0 8 
MWFT(norm) MWFT LB
27.0421 681.642 25.2067
27.0421 681.642 25.2067
35.5254 895.478 25.2067
27.1491 684.34 25.2067
26.5734 675.475 25.4193
26.5734 675.475 25.4193
33.4691 850.761 25.4193
28.3643 720.999 25.4193
27.2759 686.343 25.163
27.2759 686.343 25.163
30.3865 764.613 25.163
29.2307 735.53 25.163
27.9276 671.576 24.0471
27.9276 671.576 24.0471
32.1472 773.045 24.0471
26.9958 649.17 24.0471
27.1031 666.83 24.6034
27.1031 666.83 24.6034
33.7241 829.728 24.6034
27.6274 679.728 24.6034
26.5422 707.015 26.6374
26.5422 707.015 26.6374
35.2874 939.965 26.6374
25.8107 687.529 26.6374
26.3846 696.92 26.4139
26.3846 696.92 26.4139
34.7562 918.047 26.4139
26.9936 713.008 26.4139
27.4089 710.383 25.918
27.4089 710.383 25.918
30.9412 801.934 25.918
26.259 680.58 25.918
27.4784 696.125 25.3335
27.4784 696.125 25.3335
36.2272 917.763 25.3335
27.268 690.796 25.3335
27.0614 712.347 26.3233
27.0614 712.347 26.3233
31.8734 839.016 26.3233
26.5465 698.793 26.3233
27.9834 720.87 25.7606
27.9834 720.87 25.7606
36.6012 942.871 25.7606
29.2041 752.315 25.7606
26.8132 705.72 26.3199
26.8132 705.72 26.3199
33.4942 881.564 26.3199
27.1206 713.811 26.3199
27.0364 690.287 25.5318
27.0364 690.287 25.5318
31.2441 797.718 25.5318
27.7925 709.592 25.5318
26.4868 690.838 26.0824
26.4868 690.838 26.0824
37.8218 986.483 26.0824
27.8223 725.671 26.0824
26.818 701.667 26.164
26.818 701.667 26.164
32.9142 861.167 26.164
26.1234 683.492 26.164
27.1396 685.948 25.2748
27.1396 685.948 25.2748
38.2572 966.943 25.2748
27.9969 707.617 25.2748
26.3107 683.33 25.9716
26.3107 683.33 25.9716
30.9148 802.905 25.9716
27.3245 709.659 25.9716
27.7393 678.163 24.4478
27.7393 678.163 24.4478
33.7217 824.42 24.4478
27.1522 663.812 24.4478
27.3627 700.371 25.5958
27.3627 700.371 25.5958
38.3271 981.014 25.5958
26.5775 680.273 25.5958
26.7379 700.276 26.1904
26.7379 700.276 26.1904
36.3057 950.859 26.1904
30.2977 793.506 26.1904
27.0527 673.794 24.9067
27.0527 673.794 24.9067
33.4966 834.291 24.9067
27.3073 680.135 24.9067
26.9758 704.329 26.1096
26.9758 704.329 26.1096
33.0714 863.482 26.1096
25.7219 671.589 26.1096
26.2185 719.73 27.4512
26.2185 719.73 27.4512
35.6414 978.398 27.4512
25.9429 712.164 27.4512
27.8972 706.972 25.3421
27.8972 706.972 25.3421
36.2835 919.5 25.3421
28.5787 724.243 25.3421
26.8914 696.69 25.9076
26.8914 696.69 25.9076
32.716 847.594 25.9076
27.8808 722.326 25.9076
27.92 717.346 25.6929
27.92 717.346 25.6929
36.2884 932.354 25.6929
31.8372 817.99 25.6929
27.0213 673.305 24.9176
27.0213 673.305 24.9176
34.7516 865.927 24.9176
28.4248 708.277 24.9176
26.559 693.953 26.1287
26.559 693.953 26.1287
36.8174 961.991 26.1287
28.9102 755.386 26.1287
27.173 710.162 26.1349
27.173 710.162 26.1349
34.1328 892.055 26.1349
27.0994 708.239 26.1349
27.589 702.095 25.4484
27.589 702.095 25.4484
37.9077 964.69 25.4484
27.8021 707.519 25.4484
26.9258 701.441 26.0508
26.9258 701.441 26.0508
32.3979 843.992 26.0508
29.1661 759.802 26.0508
26.4265 693.307 26.2353
26.4265 693.307 26.2353
31.3082 821.379 26.2353
26.7876 702.782 26.2353
27.0823 698.873 25.8055
27.0823 698.873 25.8055
38.4343 991.816 25.8055
27.4061 707.228 25.8055
27.1497 687.175 25.3106
27.1497 687.175 25.3106
32.1091 812.701 25.3106
26.6924 675.601 25.3106
26.7183 677.479 25.3563
26.7183 677.479 25.3563
32.6541 827.986 25.3563
26.8741 681.429 25.3563
26.2312 665.446 25.3685
26.2312 665.446 25.3685
31.5902 801.396 25.3685
27.3269 693.242 25.3685
27.072 703.246 25.9769
27.072 703.246 25.9769
32.5888 846.555 25.9769
26.7049 693.71 25.9769
27.399 677.502 24.7273
27.399 677.502 24.7273
36.6128 905.334 24.7273
29.4899 729.205 24.7273
26.6448 695.206 26.0917
26.6448 695.206 26.0917
34.459 899.092 26.0917
28.6712 748.078 26.0917
27.4222 687.279 25.0629
27.4222 687.279 25.0629
33.4462 838.259 25.0629
27.3414 685.256 25.0629
27.3487 683.789 25.0026
27.3487 683.789 25.0026
34.375 859.465 25.0026
27.3944 684.931 25.0026
27.4654 690.552 25.1427
27.4654 690.552 25.1427
32.8562 826.092 25.1427
28.3189 712.013 25.1427
27.2827 693.464 25.4177
27.2827 693.464 25.4177
34.7695 883.76 25.4177
28.4303 722.634 25.4177
27.4622 700.274 25.4995
27.4622 700.274 25.4995
43.3062 1104.29 25.4995
31.289 797.855 25.4995
26.8707 695.192 25.8718
26.8707 695.192 25.8718
37.4425 968.704 25.8718
26.4884 685.302 25.8718
27.1635 692.255 25.4848
27.1635 692.255 25.4848
38.0216 968.972 25.4848
31.0512 791.333 25.4848
26.5005 697.158 26.3073
26.5005 697.158 26.3073
35.3435 929.792 26.3073
29.134 766.438 26.3073
27.8046 696.219 25.0397
27.8046 696.219 25.0397
38.0506 952.775 25.0397
28.0031 701.19 25.0397
26.7914 677.271 25.2795
26.7914 677.271 25.2795
38.1813 965.203 25.2795
26.2846 664.462 25.2795
27.1775 699.97 25.7555
27.1775 699.97 25.7555
36.8616 949.388 25.7555
27.7915 715.784 25.7555
27.2624 715.445 26.2429
27.2624 715.445 26.2429
32.8536 862.176 26.2429
26.9557 707.396 26.2429
27.4613 682.938 24.8691
27.4613 682.938 24.8691
35.6939 887.675 24.8691
30.2736 752.876 24.8691
28.0332 696.801 24.8563
28.0332 696.801 24.8563
35.6722 886.68 24.8563
27.2227 676.655 24.8563
28.1989 710.995 25.2136
28.1989 710.995 25.2136
33.1799 836.585 25.2136
27.0236 681.363 25.2136
27.5661 684.321 24.8247
27.5661 684.321 24.8247
31.7586 788.397 24.8247
26.6917 662.614 24.8247
26.7209 676.417 25.3142
26.7209 676.417 25.3142
34.7929 880.753 25.3142
25.9532 656.983 25.3142
27.7797 693.252 24.9553
27.7797 693.252 24.9553
35.4831 885.493 24.9553
27.9618 697.796 24.9553
27.6925 702.593 25.3712
27.6925 702.593 25.3712
35.5161 901.087 25.3712
26.9788 684.485 25.3712
27.8118 730.068 26.2503
27.8118 730.068 26.2503
31.9857 839.637 26.2503
27.3689 718.444 26.2503
27.3852 661.782 24.1657
27.3852 661.782 24.1657
32.903 795.123 24.1657
26.9671 651.679 24.1657
27.6258 681.417 24.666
27.6258 681.417 24.666
37.8742 934.205 24.666
28.4725 702.302 24.666
27.4906 701.46 25.5163
27.4906 701.46 25.5163
30.4274 776.394 25.5163
27.0636 690.563 25.5163
27.4568 693.278 25.2498
27.4568 693.278 25.2498
32.7501 826.932 25.2498
27.2735 688.651 25.2498
26.4922 702.697 26.5247
26.4922 702.697 26.5247
34.8171 923.514 26.5247
28.0654 744.427 26.5247
27.5613 691.156 25.077
27.5613 691.156 25.077
37.1958 932.759 25.077
27.2951 684.48 25.077
27.3921 696.335 25.421
27.3921 696.335 25.421
32.9723 838.189 25.421
26.925 684.459 25.421
27.4406 682.322 24.8654
27.4406 682.322 24.8654
34.1148 848.279 24.8654
27.0638 672.952 24.8654
27.5184 720.907 26.1972
27.5184 720.907 26.1972
36.1119 946.032 26.1972
28.4395 745.037 26.1972
27.0475 685.134 25.3308
27.0475 685.134 25.3308
38.6878 979.993 25.3308
28.983 734.162 25.3308
26.0794 700.932 26.8769
26.0794 700.932 26.8769
30.902 830.548 26.8769
25.6533 689.48 26.8769
26.9317 707.612 26.2743
26.9317 707.612 26.2743
37.405 982.793 26.2743
27.114 712.402 26.2743
27.488 676.944 24.6269
27.488 676.944 24.6269
35.8394 882.612 24.6269
31.0543 764.769 24.6269
26.6354 679.802 25.5225
26.6354 679.802 25.5225
37.1647 948.537 25.5225
27.1393 692.665 25.5225
27.0937 700.033 25.8375
27.0937 700.033 25.8375
30.3355 783.792 25.8375
26.1581 675.858 25.8375
27.1926 681.917 25.0773
27.1926 681.917 25.0773
34.7285 870.896 25.0773
28.0517 703.46 25.0773
27.2708 699.421 25.6473
27.2708 699.421 25.6473
32.618 836.564 25.6473
26.6629 683.83 25.6473
27.2948 676.842 24.7975
27.2948 676.842 24.7975
35.0221 868.459 24.7975
27.588 684.111 24.7975
27.7469 691.246 24.9125
27.7469 691.246 24.9125
35.6182 887.341 24.9125
26.351 656.469 24.9125
27.5042 678.572 24.6715
27.5042 678.572 24.6715
36.2084 893.316 24.6715
26.5831 655.846 24.6715
26.462 695.532 26.2841
26.462 695.532 26.2841
33.9083 891.252 26.2841
26.0668 685.144 26.2841
26.9927 688.849 25.5198
26.9927 688.849 25.5198
32.6168 832.375 25.5198
29.4424 751.363 25.5198
26.858 704.843 26.2434
26.858 704.843 26.2434
32.9902 865.773 26.2434
27.2074 714.013 26.2434
28.0231 666.234 23.7745
28.0231 666.234 23.7745
54.722 1300.99 23.7745
32.0145 761.127 23.7745
27.2447 707.932 25.9842
27.2447 707.932 25.9842
32.4632 843.53 25.9842
27.1246 704.813 25.9842
27.6224 698.137 25.2743
27.6224 698.137 25.2743
35.9818 909.416 25.2743
26.867 679.045 25.2743
27.4124 701.945 25.6068
27.4124 701.945 25.6068
32.8805 841.965 25.6068
27.9007 714.448 25.6068
27.0705 711.353 26.2778
27.0705 711.353 26.2778
35.3106 927.887 26.2778
26.3914 693.51 26.2778
27.0524 691.767 25.5714
27.0524 691.767 25.5714
33.9388 867.863 25.5714
26.6057 680.344 25.5714
27.169 713.077 26.246
27.169 713.077 26.246
37.385 981.208 26.246
27.4503 720.462 26.246
27.1186 682.761 25.1768
27.1186 682.761 25.1768
32.7348 824.16 25.1768
27.2821 686.877 25.1768
27.2949 700.394 25.6603
27.2949 700.394 25.6603
35.0182 898.576 25.6603
27.1057 695.54 25.6603
27.0577 705.312 26.067
27.0577 705.312 26.067
35.7777 932.616 26.067
26.6003 693.389 26.067
27.063 695.141 25.686
27.063 695.141 25.686
32.1745 826.434 25.686
27.6562 710.377 25.686
26.5023 678.619 25.606
26.5023 678.619 25.606
34.5396 884.422 25.606
26.2834 673.012 25.606
27.4656 694.558 25.2883
27.4656 694.558 25.2883
35.3558 894.088 25.2883
29.9341 756.981 25.2883
28.2624 684.722 24.2273
28.2624 684.722 24.2273
35.7941 867.193 24.2273
27.3802 663.348 24.2273
26.6759 714.942 26.8011
26.6759 714.942 26.8011
31.6472 848.178 26.8011
28.1438 754.283 26.8011
27.5736 697.778 25.3061
27.5736 697.778 25.3061
37.3036 944.009 25.3061
27.2521 689.644 25.3061
27.3956 681.008 24.8583
27.3956 681.008 24.8583
36.0912 897.164 24.8583
29.6485 737.01 24.8583
27.4865 684.192 24.892
27.4865 684.192 24.892
33.0495 822.667 24.892
27.4672 683.713 24.892
Evaluating: 0 1 1 0 1 1 2 0 8 
MWFT(norm) MWFT LB
27.1829 685.19 25.2067
27.1829 685.19 25.2067
39.0991 985.558 25.2067
26.96 679.571 25.2067
26.848 682.456 25.4193
26.848 682.456 25.4193
32.113 816.288 25.4193
28.2881 719.063 25.4193
27.6357 695.397 25.163
27.6357 695.397 25.163
33.4061 840.595 25.163
29.5285 743.025 25.163
27.8776 670.375 24.0471
27.8776 670.375 24.0471
34.1574 821.384 24.0471
26.9013 646.897 24.0471
26.9169 662.247 24.6034
26.9169 662.247 24.6034
32.4068 797.318 24.6034
27.3982 674.088 24.6034
26.4367 704.204 26.6374
26.4367 704.204 26.6374
32.5039 865.819 26.6374
25.6959 684.47 26.6374
26.3548 696.135 26.4139
26.3548 696.135 26.4139
35.7748 944.953 26.4139
26.8499 709.212 26.4139
27.2777 706.984 25.918
27.2777 706.984 25.918
31.669 820.795 25.918
26.2973 681.573 25.918
27.5659 698.342 25.3335
27.5659 698.342 25.3335
32.8 830.942 25.3335
27.2829 691.172 25.3335
26.8943 707.948 26.3233
26.8943 707.948 26.3233
30.3661 799.337 26.3233
26.2285 690.422 26.3233
27.7126 713.895 25.7606
27.7126 713.895 25.7606
32.9502 848.819 25.7606
29.1885 751.914 25.7606
26.8265 706.07 26.3199
26.8265 706.07 26.3199
29.6129 779.408 26.3199
27.0934 713.097 26.3199
26.9122 687.118 25.5318
26.9122 687.118 25.5318
32.7264 835.564 25.5318
27.8381 710.757 25.5318
26.5921 693.586 26.0824
26.5921 693.586 26.0824
32.2581 841.368 26.0824
28.027 731.012 26.0824
26.6563 697.436 26.164
26.6563 697.436 26.164
35.6536 932.84 26.164
26.2684 687.285 26.164
27.1659 686.613 25.2748
27.1659 686.613 25.2748
34.7473 878.232 25.2748
27.7793 702.116 25.2748
26.2957 682.94 25.9716
26.2957 682.94 25.9716
33.1975 862.191 25.9716
27.2585 707.945 25.9716
27.7421 678.233 24.4478
27.7421 678.233 24.4478
34.9532 854.529 24.4478
27.4012 669.899 24.4478
27.4161 701.738 25.5958
27.4161 701.738 25.5958
33.565 859.125 25.5958
26.7937 685.808 25.5958
26.9875 706.812 26.1904
26.9875 706.812 26.1904
39.3194 1029.79 26.1904
30.3081 793.779 26.1904
27.1545 676.329 24.9067
27.1545 676.329 24.9067
31.4655 783.703 24.9067
27.1312 675.749 24.9067
26.8469 700.962 26.1096
26.8469 700.962 26.1096
35.1633 918.1 26.1096
25.5696 667.613 26.1096
26.2116 719.54 27.4512
26.2116 719.54 27.4512
29.7301 816.127 27.4512
25.9598 712.627 27.4512
27.6947 701.841 25.3421
27.6947 701.841 25.3421
33.642 852.557 25.3421
28.6159 725.187 25.3421
27.049 700.776 25.9076
27.049 700.776 25.9076
38.2941 992.109 25.9076
27.7875 719.907 25.9076
27.9505 718.13 25.6929
27.9505 718.13 25.6929
37.6227 966.636 25.6929
31.8489 818.291 25.6929
27.1645 676.873 24.9176
27.1645 676.873 24.9176
35.5954 886.952 24.9176
28.378 707.11 24.9176
26.7918 700.034 26.1287
26.7918 700.034 26.1287
29.9395 782.281 26.1287
29.0025 757.798 26.1287
27.0014 705.678 26.1349
27.0014 705.678 26.1349
31.9711 835.561 26.1349
27.0608 707.23 26.1349
27.8312 708.259 25.4484
27.8312 708.259 25.4484
32.1147 817.268 25.4484
28.1482 716.327 25.4484
26.484 689.931 26.0508
26.484 689.931 26.0508
37.3975 974.236 26.0508
29.1471 759.307 26.0508
26.5802 697.34 26.2353
26.5802 697.34 26.2353
34.4386 903.507 26.2353
26.7326 701.336 26.2353
26.9146 694.543 25.8055
26.9146 694.543 25.8055
31.4974 812.806 25.8055
27.3016 704.531 25.8055
27.148 687.133 25.3106
27.148 687.133 25.3106
39.3002 994.711 25.3106
26.5689 672.474 25.3106
27.0277 685.322 25.3563
27.0277 685.322 25.3563
32.9337 835.077 25.3563
26.8779 681.525 25.3563
26.5323 673.084 25.3685
26.5323 673.084 25.3685
38.2295 969.824 25.3685
27.2498 691.287 25.3685
27.1057 704.122 25.9769
27.1057 704.122 25.9769
33.3924 867.432 25.9769
26.7788 695.63 25.9769
27.7459 686.08 24.7273
27.7459 686.08 24.7273
33.9834 840.316 24.7273
29.025 717.709 24.7273
26.4699 690.643 26.0917
26.4699 690.643 26.0917
36.6864 957.209 26.0917
28.4195 741.512 26.0917
27.5192 689.711 25.0629
27.5192 689.711 25.0629
32.7512 820.84 25.0629
27.0218 677.244 25.0629
27.4203 685.579 25.0026
27.4203 685.579 25.0026
33.4069 835.26 25.0026
27.4434 686.157 25.0026
27.2963 686.302 25.1427
27.2963 686.302 25.1427
32.3837 814.211 25.1427
28.3571 712.974 25.1427
28.0012 711.725 25.4177
28.0012 711.725 25.4177
36.6418 931.35 25.4177
28.2169 717.208 25.4177
27.4525 700.025 25.4995
27.4525 700.025 25.4995
37.584 958.374 25.4995
31.0709 792.294 25.4995
27.0048 698.662 25.8718
27.0048 698.662 25.8718
35.9913 931.158 25.8718
26.656 689.638 25.8718
27.3285 696.46 25.4848
27.3285 696.46 25.4848
37.3438 951.698 25.4848
30.5219 777.845 25.4848
26.1775 688.661 26.3073
26.1775 688.661 26.3073
37.9367 998.013 26.3073
29.0288 763.671 26.3073
27.8891 698.333 25.0397
27.8891 698.333 25.0397
34.8312 872.162 25.0397
28.0397 702.105 25.0397
27.0709 684.337 25.2795
27.0709 684.337 25.2795
34.6524 875.995 25.2795
26.3309 665.63 25.2795
27.0349 696.297 25.7555
27.0349 696.297 25.7555
29.5793 761.83 25.7555
27.8777 718.005 25.7555
27.5029 721.757 26.2429
27.5029 721.757 26.2429
31.2989 821.376 26.2429
27.0246 709.204 26.2429
27.7184 689.332 24.8691
27.7184 689.332 24.8691
34.8343 866.297 24.8691
30.1101 748.811 24.8691
28.1094 698.697 24.8563
28.1094 698.697 24.8563
34.6102 860.283 24.8563
27.3245 679.187 24.8563
28.0536 707.333 25.2136
28.0536 707.333 25.2136
31.3489 790.419 25.2136
26.8605 677.249 25.2136
27.6775 687.087 24.8247
27.6775 687.087 24.8247
33.6421 835.156 24.8247
26.6127 660.651 24.8247
26.6452 674.502 25.3142
26.6452 674.502 25.3142
31.8416 806.043 25.3142
25.8039 653.205 25.3142
27.8953 696.138 24.9553
27.8953 696.138 24.9553
36.7691 917.585 24.9553
27.8281 694.459 24.9553
27.6641 701.873 25.3712
27.6641 701.873 25.3712
33.8119 857.849 25.3712
27.3942 695.026 25.3712
28.0345 735.914 26.2503
28.0345 735.914 26.2503
33.7573 886.142 26.2503
27.2267 714.71 26.2503
27.2656 658.891 24.1657
27.2656 658.891 24.1657
36.9272 892.371 24.1657
26.9771 651.921 24.1657
27.6679 682.457 24.666
27.6679 682.457 24.666
41.2366 1017.14 24.666
28.394 700.366 24.666
27.2103 694.306 25.5163
27.2103 694.306 25.5163
34.068 869.29 25.5163
27.006 689.094 25.5163
27.2189 687.272 25.2498
27.2189 687.272 25.2498
30.6836 774.754 25.2498
27.0651 683.389 25.2498
26.6636 707.244 26.5247
26.6636 707.244 26.5247
33.734 894.784 26.5247
27.8684 739.201 26.5247
27.5468 690.792 25.077
27.5468 690.792 25.077
36.1209 905.804 25.077
27.4012 687.141 25.077
27.2066 691.618 25.421
27.2066 691.618 25.421
34.2506 870.684 25.421
26.923 684.409 25.421
27.1059 673.999 24.8654
27.1059 673.999 24.8654
32.5474 809.304 24.8654
26.9399 669.872 24.8654
27.5026 720.491 26.1972
27.5026 720.491 26.1972
32.0332 839.182 26.1972
28.1973 738.691 26.1972
26.9109 681.673 25.3308
26.9109 681.673 25.3308
35.6486 903.007 25.3308
29.0506 735.876 25.3308
26.4746 711.555 26.8769
26.4746 711.555 26.8769
32.5698 875.373 26.8769
25.5818 687.559 26.8769
27.0757 711.395 26.2743
27.0757 711.395 26.2743
33.5767 882.206 26.2743
26.8446 705.324 26.2743
27.6867 681.837 24.6269
27.6867 681.837 24.6269
36.9303 909.479 24.6269
31.0728 765.227 24.6269
26.5471 677.548 25.5225
26.5471 677.548 25.5225
35.5494 907.31 25.5225
27.518 702.328 25.5225
26.9599 696.576 25.8375
26.9599 696.576 25.8375
33.4347 863.867 25.8375
26.0443 672.92 25.8375
27.1538 680.943 25.0773
27.1538 680.943 25.0773
33.7979 847.56 25.0773
28.1942 707.032 25.0773
27.3106 700.442 25.6473
27.3106 700.442 25.6473
